FAS0667,PA162,2023-06-08,HS07
FAS0668,PA011,2023-01-29,HS07
FAS0669,PA266,2024-08-04,HS07
FAS0670,PA140,2023-05-26,HS07
FAS0671,PA284,2023-08-12,HS07
FAS0672,PA248,2024-03-30,HS07
FAS0673,PA107,2024-10-10,HS07
FAS0674,PA020,2023-01-29,HS07
FAS0675,PA101,2024-04-19,HS07
FAS0676,PA047,2023-04-09,HS07
FAS0677,PA218,2024-04-07,HS07
FAS0678,PA142,2024-05-08,HS07
FAS0679,PA292,2023-03-04,HS07
FAS0680,PA111,2024-07-11,HS07
FAS0681,PA096,2024-08-20,HS07
FAS0682,PA217,2023-12-29,HS07
FAS0683,PA274,2024-03-06,HS07
FAS0684,PA083,2023-01-29,HS07
FAS0685,PA018,2023-11-09,HS07
FAS0686,PA258,2023-01-12,HS07
FAS0687,PA117,2023-04-16,HS07
FAS0688,PA056,2023-12-21,HS07
FAS0689,PA117,2024-02-03,HS07
FAS0690,PA172,2023-08-23,HS07
FAS0691,PA183,2024-01-21,HS07
FAS0692,PA236,2024-01-10,HS07
FAS0693,PA221,2024-11-24,HS07
FAS0694,PA166,2024-01-14,HS07
FAS0695,PA172,2024-03-17,HS07
FAS0696,PA116,2023-09-27,HS07
FAS0697,PA077,2023-04-28,HS07
FAS0698,PA005,2024-05-13,HS07
FAS0699,PA280,2023-08-18,HS07
FAS0700,PA142,2024-11-16,HS07
FAS0701,PA221,2024-05-12,HS08
FAS0702,PA026,2023-10-29,HS08
FAS0703,PA162,2024-01-20,HS08
FAS0704,PA141,2024-10-15,HS08
FAS0705,PA034,2023-11-22,HS08
FAS0706,PA291,2023-03-13,HS08
FAS0707,PA080,2024-07-28,HS08
FAS0708,PA077,2024-05-14,HS08
FAS0709,PA232,2023-01-20,HS08
FAS0710,PA242,2024-04-01,HS08
FAS0711,PA299,2023-07-06,HS08
FAS0712,PA070,2024-02-21,HS08
FAS0713,PA012,2023-07-15,HS08
FAS0714,PA072,2023-01-13,HS08
FAS0715,PA284,2023-02-18,HS08
FAS0716,PA260,2023-11-29,HS08
FAS0717,PA232,2023-05-22,HS08
FAS0718,PA223,2024-04-29,HS08
FAS0719,PA185,2023-11-24,HS08
FAS0720,PA015,2023-02-09,HS08
FAS0721,PA072,2023-09-03,HS08
FAS0722,PA160,2023-11-03,HS08
FAS0723,PA266,2023-10-03,HS08
FAS0724,PA108,2024-01-06,HS08
FAS0725,PA292,2023-07-02,HS08
FAS0726,PA211,2024-03-05,HS08
FAS0727,PA163,2023-05-28,HS08
FAS0728,PA195,2023-06-01,HS08
FAS0729,PA045,2023-01-12,HS08
FAS0730,PA037,2024-08-05,HS08
FAS0731,PA064,2023-08-09,HS08
FAS0732,PA064,2023-04-02,HS08
FAS0733,PA286,2023-03-17,HS08
FAS0734,PA018,2023-10-29,HS08
FAS0735,PA034,2023-12-08,HS08
FAS0736,PA034,2024-02-22,HS08
FAS0737,PA204,2024-06-22,HS08
FAS0738,PA254,2024-01-19,HS08
FAS0739,PA110,2024-03-24,HS08
FAS0740,PA280,2023-05-17,HS08
FAS0741,PA111,2023-09-26,HS08
FAS0742,PA096,2023-04-13,HS08
FAS0743,PA292,2023-11-22,HS08
FAS0744,PA066,2023-08-17,HS08
FAS0745,PA299,2023-09-22,HS08
FAS0746,PA089,2023-07-17,HS08
FAS0747,PA011,2023-04-30,HS08
FAS0748,PA157,2024-01-04,HS08
FAS0749,PA023,2023-09-10,HS08
FAS0750,PA194,2023-06-22,HS08
FAS0751,PA260,2024-08-27,HS08
FAS0752,PA072,2024-11-24,HS08
FAS0753,PA011,2023-12-15,HS08
FAS0754,PA121,2023-03-23,HS08
FAS0755,PA024,2024-10-06,HS08
FAS0756,PA016,2024-02-14,HS08
FAS0757,PA111,2023-01-14,HS08
FAS0758,PA029,2024-11-20,HS08
FAS0759,PA027,2023-01-17,HS08
FAS0760,PA155,2024-10-27,HS08
FAS0761,PA269,2023-05-25,HS08
FAS0762,PA110,2024-04-20,HS08
FAS0763,PA221,2023-01-05,HS08
FAS0764,PA264,2024-01-27,HS08
FAS0765,PA195,2023-03-18,HS08
FAS0766,PA291,2023-05-13,HS08
FAS0767,PA285,2023-04-22,HS08
FAS0768,PA258,2024-01-05,HS08
FAS0769,PA014,2023-04-08,HS08
FAS0770,PA072,2023-04-08,HS08
FAS0771,PA273,2023-09-15,HS08
FAS0772,PA108,2023-01-15,HS08
FAS0773,PA195,2023-04-29,HS08
FAS0774,PA300,2024-10-13,HS08
FAS0775,PA201,2024-11-26,HS08
FAS0776,PA055,2023-09-11,HS08
FAS0777,PA037,2024-08-14,HS08
FAS0778,PA273,2024-10-18,HS08
FAS0779,PA070,2023-04-11,HS08
FAS0780,PA140,2023-10-03,HS08
FAS0781,PA262,2023-03-07,HS08
FAS0782,PA016,2023-03-08,HS08
FAS0783,PA211,2023-10-05,HS08
FAS0784,PA248,2023-09-06,HS08
FAS0785,PA114,2023-11-06,HS08
FAS0786,PA007,2023-05-20,HS08
FAS0787,PA158,2023-12-09,HS08
FAS0788,PA224,2024-05-09,HS08
FAS0789,PA218,2024-06-21,HS08
FAS0790,PA171,2023-04-01,HS08
FAS0791,PA123,2024-06-26,HS08
FAS0792,PA264,2023-09-14,HS08
FAS0793,PA003,2023-11-04,HS08
FAS0794,PA013,2024-01-22,HS08
FAS0795,PA050,2023-03-05,HS08
FAS0796,PA011,2024-05-15,HS08
FAS0797,PA034,2023-10-21,HS08
FAS0798,PA089,2024-02-08,HS08
FAS0799,PA046,2024-01-24,HS08
FAS0800,PA023,2023-05-25,HS08
FAS0801,PA202,2023-06-08,HS09
FAS0802,PA114,2024-11-18,HS09
FAS0803,PA064,2023-01-31,HS09
FAS0804,PA074,2024-06-01,HS09
FAS0805,PA129,2024-01-04,HS09
FAS0806,PA172,2024-01-31,HS09
FAS0807,PA051,2024-03-09,HS09
FAS0808,PA129,2024-10-20,HS09
FAS0809,PA060,2024-11-16,HS09
FAS0810,PA161,2023-05-14,HS09
FAS0811,PA114,2024-11-29,HS09
FAS0812,PA024,2023-08-11,HS09
FAS0813,PA209,2023-06-03,HS09
FAS0814,PA185,2023-10-14,HS09
FAS0815,PA211,2024-02-15,HS09
FAS0816,PA157,2023-05-25,HS09
FAS0817,PA183,2023-08-14,HS09
FAS0818,PA066,2024-01-06,HS09
FAS0819,PA141,2024-06-29,HS09
FAS0820,PA108,2023-04-22,HS09
FAS0821,PA166,2024-10-08,HS09
FAS0822,PA261,2024-06-02,HS09
FAS0823,PA049,2024-02-25,HS09
FAS0824,PA050,2023-07-11,HS09
FAS0825,PA074,2024-08-26,HS09
FAS0826,PA080,2024-08-21,HS09
FAS0827,PA294,2024-10-13,HS09
FAS0828,PA201,2024-04-30,HS09
FAS0829,PA013,2023-02-08,HS09
FAS0830,PA023,2023-03-30,HS09
FAS0831,PA016,2023-05-09,HS09
FAS0832,PA280,2024-08-15,HS09
FAS0833,PA287,2023-08-22,HS09
FAS0834,PA027,2023-05-11,HS09
FAS0835,PA074,2023-09-10,HS09
FAS0836,PA183,2024-09-27,HS09
FAS0837,PA111,2024-07-01,HS09
FAS0838,PA211,2023-07-04,HS09
FAS0839,PA027,2024-02-06,HS09
FAS0840,PA027,2024-03-13,HS09
FAS0841,PA116,2023-01-30,HS09
FAS0842,PA280,2023-08-31,HS09
FAS0843,PA028,2023-06-25,HS09
FAS0844,PA070,2023-11-06,HS09
FAS0845,PA161,2024-02-29,HS09
FAS0846,PA052,2024-07-29,HS09
FAS0847,PA107,2024-06-06,HS09
FAS0848,PA219,2024-02-17,HS09
FAS0849,PA166,2023-08-30,HS09
FAS0850,PA019,2024-03-22,HS09
FAS0851,PA017,2024-02-18,HS09
FAS0852,PA026,2024-10-07,HS09
FAS0853,PA012,2024-12-09,HS09
FAS0854,PA224,2024-07-26,HS09
FAS0855,PA242,2023-05-18,HS09
FAS0856,PA081,2024-05-15,HS09
FAS0857,PA142,2023-01-16,HS09
FAS0858,PA155,2024-02-23,HS09
FAS0859,PA195,2024-06-20,HS09
FAS0860,PA012,2023-02-16,HS09
FAS0861,PA284,2024-05-26,HS09
FAS0862,PA155,2024-07-17,HS09
FAS0863,PA003,2024-04-30,HS09
FAS0864,PA184,2023-07-08,HS09
FAS0865,PA273,2024-11-01,HS09
FAS0866,PA185,2024-04-27,HS09
FAS0867,PA034,2024-12-08,HS09
FAS0868,PA023,2024-11-29,HS09
FAS0869,PA174,2024-05-18,HS09
FAS0870,PA029,2024-01-28,HS09
FAS0871,PA103,2024-02-08,HS09
FAS0872,PA186,2023-07-30,HS09
FAS0873,PA163,2024-04-28,HS09
FAS0874,PA037,2023-09-09,HS09
FAS0875,PA300,2024-02-08,HS09
FAS0876,PA117,2024-12-07,HS09
FAS0877,PA197,2024-04-09,HS09
FAS0878,PA049,2024-12-08,HS09
FAS0879,PA024,2024-09-06,HS09
FAS0880,PA106,2023-10-25,HS09
FAS0881,PA139,2023-12-10,HS09
FAS0882,PA060,2023-12-04,HS09
FAS0883,PA202,2024-06-02,HS09
FAS0884,PA220,2024-08-17,HS09
FAS0885,PA112,2023-03-16,HS09
FAS0886,PA255,2023-10-19,HS09
FAS0887,PA295,2024-02-27,HS09
FAS0888,PA223,2023-06-30,HS09
FAS0889,PA046,2023-02-09,HS09
FAS0890,PA162,2024-01-17,HS09
FAS0891,PA135,2024-08-12,HS09
FAS0892,PA012,2023-07-17,HS09
FAS0893,PA038,2023-03-07,HS09
FAS0894,PA082,2023-10-25,HS09
FAS0895,PA123,2023-11-02,HS09
FAS0896,PA029,2023-09-09,HS09
FAS0897,PA214,2023-05-26,HS09
FAS0898,PA158,2024-08-25,HS09
FAS0899,PA195,2024-07-21,HS09
FAS0900,PA096,2023-03-02,HS09
FAS0901,PA155,2023-05-20,HS10
FAS0902,PA155,2023-07-11,HS10
FAS0903,PA025,2023-07-25,HS10
FAS0904,PA267,2023-11-08,HS10
FAS0905,PA015,2024-08-02,HS10
FAS0906,PA112,2023-02-17,HS10
FAS0907,PA012,2024-01-09,HS10
FAS0908,PA034,2024-03-27,HS10
FAS0909,PA184,2023-02-10,HS10
FAS0910,PA017,2024-01-17,HS10
FAS0911,PA201,2023-05-20,HS10
FAS0912,PA183,2023-04-14,HS10
FAS0913,PA291,2024-10-22,HS10
FAS0914,PA157,2023-06-10,HS10
FAS0915,PA025,2024-06-14,HS10
FAS0916,PA096,2023-01-25,HS10
FAS0917,PA123,2024-08-15,HS10
FAS0918,PA013,2023-11-16,HS10
FAS0919,PA151,2023-02-16,HS10
FAS0920,PA060,2023-06-10,HS10
FAS0921,PA186,2024-02-14,HS10
FAS0922,PA099,2023-10-30,HS10
FAS0923,PA083,2023-06-22,HS10
FAS0924,PA299,2024-05-28,HS10
FAS0925,PA083,2023-09-23,HS10
FAS0926,PA255,2023-12-23,HS10
FAS0927,PA133,2024-07-25,HS10
FAS0928,PA135,2024-03-27,HS10
FAS0929,PA003,2024-08-18,HS10
FAS0930,PA056,2023-06-15,HS10
FAS0931,PA111,2024-07-01,HS10
FAS0932,PA142,2023-04-23,HS10
FAS0933,PA171,2024-10-09,HS10
FAS0934,PA008,2024-03-28,HS10
FAS0935,PA183,2023-10-07,HS10
FAS0936,PA289,2024-06-03,HS10
FAS0937,PA197,2023-08-20,HS10
FAS0938,PA299,2023-10-06,HS10
FAS0939,PA049,2024-10-09,HS10
FAS0940,PA046,2023-02-04,HS10
FAS0941,PA160,2023-01-09,HS10
FAS0942,PA070,2024-09-02,HS10
FAS0943,PA111,2024-12-08,HS10
FAS0944,PA002,2023-02-02,HS10
FAS0945,PA055,2024-03-06,HS10
FAS0946,PA015,2023-06-27,HS10
FAS0947,PA262,2023-07-15,HS10
FAS0948,PA077,2023-08-27,HS10
FAS0949,PA149,2024-11-27,HS10
FAS0950,PA299,2024-09-09,HS10
FAS0951,PA059,2024-06-01,HS10
FAS0952,PA070,2023-10-07,HS10
FAS0953,PA124,2023-05-31,HS10
FAS0954,PA180,2024-10-29,HS10
FAS0955,PA214,2024-08-01,HS10
FAS0956,PA201,2023-01-02,HS10
FAS0957,PA291,2024-02-27,HS10
FAS0958,PA140,2024-05-09,HS10
FAS0959,PA197,2023-05-10,HS10
FAS0960,PA050,2023-06-25,HS10
FAS0961,PA051,2023-02-21,HS10
FAS0962,PA013,2024-08-17,HS10
FAS0963,PA287,2024-11-17,HS10
FAS0964,PA101,2024-03-19,HS10
FAS0965,PA160,2023-11-26,HS10
FAS0966,PA022,2023-03-31,HS10
FAS0967,PA003,2024-12-22,HS10
FAS0968,PA264,2024-06-07,HS10
FAS0969,PA123,2024-09-14,HS10
FAS0970,PA166,2024-07-06,HS10
FAS0971,PA055,2024-07-05,HS10
FAS0972,PA051,2024-03-12,HS10
FAS0973,PA045,2023-12-19,HS10
FAS0974,PA185,2024-05-03,HS10
FAS0975,PA001,2024-02-03,HS10
FAS0976,PA111,2023-06-22,HS10
FAS0977,PA220,2023-11-07,HS10
FAS0978,PA261,2024-03-03,HS10
FAS0979,PA232,2023-12-17,HS10
FAS0980,PA197,2023-01-09,HS10
FAS0981,PA135,2023-10-15,HS10
FAS0982,PA028,2024-08-25,HS10
FAS0983,PA262,2023-11-09,HS10
FAS0984,PA162,2023-04-09,HS10
FAS0985,PA149,2024-08-10,HS10
FAS0986,PA164,2023-12-06,HS10
FAS0987,PA046,2024-09-01,HS10
FAS0988,PA236,2023-12-24,HS10
FAS0989,PA197,2024-06-24,HS10
FAS0990,PA045,2023-05-29,HS10
FAS0991,PA091,2024-12-03,HS10
FAS0992,PA198,2024-06-27,HS10
FAS0993,PA114,2024-03-01,HS10
FAS0994,PA129,2023-12-09,HS10
FAS0995,PA236,2023-07-09,HS10
FAS0996,PA117,2023-12-11,HS10
FAS0997,PA135,2024-02-05,HS10
FAS0998,PA037,2024-08-03,HS10
FAS0999,PA029,2024-08-01,HS10
FAS1000,PA052,2023-08-30,HS10
FAS1001,PA269,2023-06-24,HS11
FAS1002,PA015,2023-10-19,HS11
FAS1003,PA132,2024-04-22,HS11
FAS1004,PA266,2023-09-26,HS11
FAS1005,PA047,2023-12-11,HS11
FAS1006,PA085,2023-06-27,HS11
FAS1007,PA005,2024-09-21,HS11
FAS1008,PA050,2024-04-24,HS11
FAS1009,PA211,2023-02-05,HS11
FAS1010,PA102,2024-11-27,HS11
FAS1011,PA262,2023-03-12,HS11
FAS1012,PA031,2024-05-05,HS11
FAS1013,PA202,2023-02-23,HS11
FAS1014,PA142,2023-09-12,HS11
FAS1015,PA052,2023-09-30,HS11
FAS1016,PA070,2023-06-12,HS11
FAS1017,PA049,2023-10-29,HS11
FAS1018,PA160,2024-10-26,HS11
FAS1019,PA016,2024-04-26,HS11
FAS1020,PA114,2024-03-10,HS11
FAS1021,PA153,2024-04-17,HS11
FAS1022,PA191,2024-10-09,HS11
FAS1023,PA220,2023-05-11,HS11
FAS1024,PA122,2024-10-21,HS11
FAS1025,PA258,2024-05-19,HS11
FAS1026,PA121,2024-10-13,HS11
FAS1027,PA248,2024-06-21,HS11
FAS1028,PA232,2023-08-09,HS11
FAS1029,PA280,2024-02-12,HS11
FAS1030,PA300,2024-03-08,HS11
FAS1031,PA017,2024-07-29,HS11
FAS1032,PA001,2023-12-22,HS11
FAS1033,PA194,2024-10-08,HS11
FAS1034,PA117,2024-12-10,HS11
FAS1035,PA072,2023-01-22,HS11
FAS1036,PA267,2024-12-19,HS11
FAS1037,PA191,2024-07-30,HS11
FAS1038,PA172,2024-10-02,HS11
FAS1039,PA298,2024-05-14,HS11
FAS1040,PA122,2024-04-02,HS11
FAS1041,PA153,2023-12-07,HS11
FAS1042,PA005,2023-11-26,HS11
FAS1043,PA080,2024-11-23,HS11
FAS1044,PA029,2024-01-29,HS11
FAS1045,PA142,2023-03-27,HS11
FAS1046,PA081,2024-02-11,HS11
FAS1047,PA023,2023-08-13,HS11
FAS1048,PA180,2024-01-22,HS11
FAS1049,PA262,2024-05-27,HS11
FAS1050,PA081,2024-07-15,HS11
FAS1051,PA101,2024-02-23,HS11
FAS1052,PA023,2023-04-06,HS11
FAS1053,PA174,2023-05-10,HS11
FAS1054,PA209,2024-06-08,HS11
FAS1055,PA166,2023-10-09,HS11
FAS1056,PA148,2023-04-19,HS11
FAS1057,PA096,2024-07-09,HS11
FAS1058,PA117,2024-08-14,HS11
FAS1059,PA204,2023-10-23,HS11
FAS1060,PA085,2023-02-23,HS11
FAS1061,PA286,2024-11-08,HS11
FAS1062,PA291,2023-06-02,HS11
FAS1063,PA294,2023-11-03,HS11
FAS1064,PA026,2024-05-11,HS11
FAS1065,PA267,2023-09-11,HS11
FAS1066,PA109,2024-01-02,HS11
FAS1067,PA164,2024-04-25,HS11
FAS1068,PA288,2023-08-04,HS11
FAS1069,PA217,2024-03-20,HS11
FAS1070,PA017,2023-06-25,HS11
FAS1071,PA276,2023-04-03,HS11
FAS1072,PA255,2023-05-01,HS11
FAS1073,PA220,2024-04-26,HS11
FAS1074,PA124,2024-06-22,HS11
FAS1075,PA031,2024-11-15,HS11
FAS1076,PA299,2023-05-05,HS11
FAS1077,PA132,2024-02-05,HS11
FAS1078,PA145,2023-01-05,HS11
FAS1079,PA024,2024-07-28,HS11
FAS1080,PA072,2023-05-30,HS11
FAS1081,PA289,2023-03-21,HS11
FAS1082,PA160,2023-02-05,HS11
FAS1083,PA056,2023-02-17,HS11
FAS1084,PA102,2023-03-29,HS11
FAS1085,PA116,2023-05-15,HS11
FAS1086,PA149,2023-06-06,HS11
FAS1087,PA180,2024-11-25,HS11
FAS1088,PA008,2023-06-08,HS11
FAS1089,PA059,2023-04-15,HS11
FAS1090,PA300,2024-11-26,HS11
FAS1091,PA129,2024-05-05,HS11
FAS1092,PA232,2024-12-25,HS11
FAS1093,PA158,2024-04-30,HS11
FAS1094,PA027,2024-01-04,HS11
FAS1095,PA013,2024-11-06,HS11
FAS1096,PA052,2023-10-21,HS11
FAS1097,PA276,2024-12-02,HS11
FAS1098,PA294,2024-12-23,HS11
FAS1099,PA001,2023-02-17,HS11
FAS1100,PA135,2023-12-30,HS11
FAS1101,PA180,2024-03-06,HS12
FAS1102,PA013,2023-04-28,HS12
FAS1103,PA255,2024-03-28,HS12
FAS1104,PA264,2024-02-01,HS12
FAS1105,PA155,2024-11-12,HS12
FAS1106,PA255,2023-09-05,HS12
FAS1107,PA298,2024-10-15,HS12
FAS1108,PA080,2024-02-09,HS12
FAS1109,PA185,2023-09-02,HS12
FAS1110,PA112,2024-12-03,HS12
FAS1111,PA046,2024-11-03,HS12
FAS1112,PA005,2024-10-27,HS12
FAS1113,PA018,2023-05-26,HS12
FAS1114,PA211,2023-05-26,HS12
FAS1115,PA059,2024-10-15,HS12
FAS1116,PA085,2024-10-31,HS12
FAS1117,PA298,2023-10-26,HS12
FAS1118,PA298,2023-06-09,HS12
FAS1119,PA140,2024-04-02,HS12
FAS1120,PA185,2024-06-19,HS12
FAS1121,PA122,2023-06-13,HS12
FAS1122,PA273,2024-04-02,HS12
FAS1123,PA300,2023-05-03,HS12
FAS1124,PA002,2023-12-20,HS12
FAS1125,PA224,2023-04-16,HS12
FAS1126,PA260,2023-04-19,HS12
FAS1127,PA047,2024-05-30,HS12
FAS1128,PA163,2024-03-05,HS12
FAS1129,PA166,2023-04-10,HS12
FAS1130,PA298,2024-12-16,HS12
FAS1131,PA267,2024-03-12,HS12
FAS1132,PA083,2024-11-27,HS12
FAS1133,PA191,2024-04-01,HS12
FAS1134,PA038,2024-11-14,HS12
FAS1135,PA284,2024-11-30,HS12
FAS1136,PA081,2024-09-13,HS12
FAS1137,PA116,2024-11-14,HS12
FAS1138,PA151,2023-06-11,HS12
FAS1139,PA038,2024-09-08,HS12
FAS1140,PA195,2024-10-24,HS12
FAS1141,PA255,2023-04-26,HS12
FAS1142,PA133,2023-06-19,HS12
FAS1143,PA085,2023-07-06,HS12
FAS1144,PA045,2023-01-08,HS12
FAS1145,PA183,2024-05-06,HS12
FAS1146,PA273,2023-05-16,HS12
FAS1147,PA004,2023-12-01,HS12
FAS1148,PA106,2023-06-23,HS12
FAS1149,PA185,2023-09-24,HS12
FAS1150,PA180,2024-08-26,HS12
FAS1151,PA198,2024-10-13,HS12
FAS1152,PA280,2023-07-05,HS12
FAS1153,PA209,2023-04-29,HS12
FAS1154,PA060,2024-10-10,HS12
FAS1155,PA294,2024-05-20,HS12
FAS1156,PA220,2023-04-20,HS12
FAS1157,PA254,2024-08-17,HS12
FAS1158,PA151,2023-10-13,HS12
FAS1159,PA202,2023-03-28,HS12
FAS1160,PA031,2023-11-20,HS12
FAS1161,PA280,2023-03-24,HS12
FAS1162,PA232,2023-11-18,HS12
FAS1163,PA155,2024-08-26,HS12
FAS1164,PA047,2024-08-19,HS12
FAS1165,PA106,2024-12-27,HS12
FAS1166,PA148,2024-11-17,HS12
FAS1167,PA022,2023-04-27,HS12
FAS1168,PA001,2023-08-27,HS12
FAS1169,PA140,2023-01-05,HS12
FAS1170,PA072,2023-06-27,HS12
FAS1171,PA016,2024-09-15,HS12
FAS1172,PA012,2024-12-27,HS12
FAS1173,PA018,2023-03-26,HS12
FAS1174,PA059,2024-11-02,HS12
FAS1175,PA148,2024-05-27,HS12
FAS1176,PA117,2023-12-20,HS12
FAS1177,PA089,2024-04-20,HS12
FAS1178,PA111,2023-11-24,HS12
FAS1179,PA099,2023-05-10,HS12
FAS1180,PA141,2023-08-12,HS12
FAS1181,PA254,2023-11-25,HS12
FAS1182,PA064,2023-04-22,HS12
FAS1183,PA014,2024-03-31,HS12
FAS1184,PA276,2024-08-31,HS12
FAS1185,PA262,2023-12-29,HS12
FAS1186,PA217,2024-01-01,HS12
FAS1187,PA052,2024-05-16,HS12
FAS1188,PA046,2023-12-25,HS12
FAS1189,PA007,2024-05-08,HS12
FAS1190,PA195,2023-03-03,HS12
FAS1191,PA010,2023-03-15,HS12
FAS1192,PA184,2024-03-09,HS12
FAS1193,PA008,2024-03-27,HS12
FAS1194,PA300,2024-08-12,HS12
FAS1195,PA117,2023-09-17,HS12
FAS1196,PA026,2023-02-23,HS12
FAS1197,PA001,2023-09-28,HS12
FAS1198,PA261,2023-01-24,HS12
FAS1199,PA180,2023-07-20,HS12
FAS1200,PA077,2023-10-11,HS12
FAS1201,PA045,2024-03-30,HS13
FAS1202,PA055,2023-04-02,HS13
FAS1203,PA142,2023-05-14,HS13
FAS1204,PA028,2023-05-06,HS13
FAS1205,PA122,2024-12-22,HS13
FAS1206,PA108,2024-04-19,HS13
FAS1207,PA289,2023-08-01,HS13
FAS1208,PA157,2024-11-09,HS13
FAS1209,PA018,2024-06-23,HS13
FAS1210,PA297,2023-05-05,HS13
FAS1211,PA285,2023-05-09,HS13
FAS1212,PA283,2023-03-07,HS13
FAS1213,PA085,2024-02-28,HS13
FAS1214,PA260,2023-12-28,HS13
FAS1215,PA155,2023-06-06,HS13
FAS1216,PA287,2023-12-18,HS13
FAS1217,PA003,2023-04-10,HS13
FAS1218,PA258,2024-10-03,HS13
FAS1219,PA163,2023-08-03,HS13
FAS1220,PA160,2024-09-02,HS13
FAS1221,PA261,2023-02-04,HS13
FAS1222,PA019,2024-03-15,HS13
FAS1223,PA129,2023-02-01,HS13
FAS1224,PA285,2023-04-06,HS13
FAS1225,PA164,2023-02-18,HS13
FAS1226,PA028,2024-05-11,HS13
FAS1227,PA007,2023-02-08,HS13
FAS1228,PA027,2023-09-03,HS13
FAS1229,PA089,2023-01-13,HS13
FAS1230,PA003,2023-09-30,HS13
FAS1231,PA074,2024-08-10,HS13
FAS1232,PA133,2024-05-15,HS13
FAS1233,PA005,2023-10-12,HS13
FAS1234,PA285,2023-12-18,HS13
FAS1235,PA164,2024-09-12,HS13
FAS1236,PA274,2024-03-03,HS13
FAS1237,PA184,2024-11-27,HS13
FAS1238,PA133,2024-01-06,HS13
FAS1239,PA025,2023-09-04,HS13
FAS1240,PA096,2023-02-22,HS13
FAS1241,PA064,2024-09-16,HS13
FAS1242,PA219,2024-02-22,HS13
FAS1243,PA025,2023-01-18,HS13
FAS1244,PA096,2023-01-22,HS13
FAS1245,PA107,2024-10-16,HS13
FAS1246,PA024,2024-10-10,HS13
FAS1247,PA284,2024-07-02,HS13
FAS1248,PA288,2024-08-04,HS13
FAS1249,PA052,2023-04-20,HS13
FAS1250,PA160,2024-04-06,HS13
FAS1251,PA204,2023-08-29,HS13
FAS1252,PA031,2023-08-07,HS13
FAS1253,PA016,2024-10-05,HS13
FAS1254,PA166,2023-07-27,HS13
FAS1255,PA099,2023-06-18,HS13
FAS1256,PA129,2024-12-23,HS13
FAS1257,PA083,2024-04-29,HS13
FAS1258,PA029,2023-10-16,HS13
FAS1259,PA077,2023-10-27,HS13
FAS1260,PA037,2023-05-02,HS13
FAS1261,PA129,2023-01-10,HS13
FAS1262,PA111,2023-10-31,HS13
FAS1263,PA060,2023-09-07,HS13
FAS1264,PA158,2024-01-30,HS13
FAS1265,PA171,2023-02-07,HS13
FAS1266,PA052,2023-05-17,HS13
FAS1267,PA034,2023-02-20,HS13
FAS1268,PA124,2024-11-04,HS13
FAS1269,PA072,2024-04-30,HS13
FAS1270,PA102,2023-07-28,HS13
FAS1271,PA045,2023-02-23,HS13
FAS1272,PA262,2024-02-10,HS13
FAS1273,PA049,2024-05-12,HS13
FAS1274,PA089,2023-12-08,HS13
FAS1275,PA163,2023-05-11,HS13
FAS1276,PA070,2023-12-14,HS13
FAS1277,PA031,2023-12-03,HS13
FAS1278,PA129,2024-06-09,HS13
FAS1279,PA201,2023-06-04,HS13
FAS1280,PA047,2024-07-21,HS13
FAS1281,PA286,2023-07-29,HS13
FAS1282,PA034,2024-12-20,HS13
FAS1283,PA099,2024-09-11,HS13
FAS1284,PA294,2024-09-20,HS13
FAS1285,PA005,2024-09-02,HS13
FAS1286,PA015,2024-05-14,HS13
FAS1287,PA288,2024-09-22,HS13
FAS1288,PA129,2024-08-17,HS13
FAS1289,PA224,2023-09-30,HS13
FAS1290,PA183,2023-08-13,HS13
FAS1291,PA283,2024-06-17,HS13
FAS1292,PA102,2023-11-01,HS13
FAS1293,PA265,2023-11-12,HS13
FAS1294,PA070,2023-12-26,HS13
FAS1295,PA161,2024-03-05,HS13
FAS1296,PA008,2024-03-23,HS13
FAS1297,PA284,2023-02-14,HS13
FAS1298,PA023,2024-07-28,HS13
FAS1299,PA108,2024-05-25,HS13
FAS1300,PA101,2024-04-22,HS13
FAS1301,PA110,2024-09-23,HS14
FAS1302,PA180,2023-01-07,HS14
FAS1303,PA082,2023-09-14,HS14
FAS1304,PA001,2024-09-28,HS14
FAS1305,PA242,2024-12-01,HS14
FAS1306,PA160,2024-12-13,HS14
FAS1307,PA220,2023-06-13,HS14
FAS1308,PA291,2023-11-25,HS14
FAS1309,PA049,2024-10-03,HS14
FAS1310,PA157,2024-11-13,HS14
FAS1311,PA003,2023-01-05,HS14
FAS1312,PA163,2024-08-17,HS14
FAS1313,PA091,2023-07-25,HS14
FAS1314,PA066,2023-05-26,HS14
FAS1315,PA111,2024-09-11,HS14
FAS1316,PA037,2023-01-29,HS14
FAS1317,PA023,2023-03-23,HS14
FAS1318,PA005,2024-09-20,HS14
FAS1319,PA103,2024-09-09,HS14
FAS1320,PA209,2023-04-12,HS14
FAS1321,PA273,2023-12-25,HS14
FAS1322,PA050,2023-05-26,HS14
FAS1323,PA106,2023-02-10,HS14
FAS1324,PA101,2024-12-10,HS14
FAS1325,PA029,2023-11-09,HS14
FAS1326,PA013,2024-12-24,HS14
FAS1327,PA049,2023-02-17,HS14
FAS1328,PA013,2023-10-13,HS14
FAS1329,PA081,2024-09-18,HS14
FAS1330,PA080,2023-08-29,HS14
FAS1331,PA283,2023-01-11,HS14
FAS1332,PA025,2024-07-28,HS14
